"customer_id","credit_score","estimated_salary"
"15770255",797,69767.14
"15643574",682,178373.43
"15595010",694,99924.04
"15580579",490,49594.19
"15748532",828,186071.14
"15773789",594,77511.45
"15600027",579,54816.57
"15620832",723,61290.99
"15568819",619,191821.35
"15748691",794,156768.45
"15583552",674,73731.32
"15588019",418,122190.22
"15713250",502,123509.01
"15569595",678,8199.50
"15794868",599,14113.11
"15576680",736,51705.01
"15613699",430,161937.62
"15609758",537,120892.96
"15762392",683,65035.02
"15693382",828,164257.37
"15791769",691,51987.99
"15712483",608,10899.63
"15636454",691,177355.80
"15710138",718,63889.10
"15571571",680,176433.60
"15638751",838,81313.51
"15598574",695,13998.88
"15796787",681,5771.56
"15615670",762,42693.65
"15705506",751,90839.61
"15599535",678,54144.01
"15768449",634,184312.88
"15725002",749,20306.79
"15611682",590,128256.18
"15749964",610,182720.07
"15678779",502,4082.52
"15752601",578,102233.73
"15758477",547,132002.83
"15629133",579,126838.70
"15604963",661,181461.46
"15796413",794,195325.74
"15812470",719,29132.43
"15587443",728,131804.86
"15689692",598,173784.04
"15779586",822,26249.86
"15667588",670,182650.15
"15624423",850,196582.55
"15591107",723,141977.54
"15748986",705,55313.51
"15793896",677,62944.75
"15620570",736,72375.03
"15727811",661,188324.01
"15707681",501,133403.07
"15702030",516,157378.50
"15673238",517,101240.08
"15604196",766,102502.50
"15769356",520,37577.66
"15665590",541,83456.67
"15572361",790,199420.41
"15667460",797,24748.89
"15654760",811,121765.00
"15632669",722,113666.48
"15613673",675,134110.93
"15698522",660,183095.87
"15741633",566,159891.03
"15674583",768,8316.19
"15665374",610,63736.36
"15588854",715,94715.24
"15810716",750,68695.38
"15776921",431,36899.62
"15569394",704,182775.08
"15788215",535,62390.59
"15641007",614,76042.48
"15594651",748,70956.75
"15575146",492,67311.12
"15608916",573,110454.46
"15666297",706,88479.02
"15598586",680,122639.73
"15665014",458,79723.78
"15701738",612,97677.52
"15650591",809,100720.02
"15652667",590,104730.52
"15679622",602,22499.29
"15730150",540,28257.89
"15813192",494,109988.09
"15606554",797,149991.32
"15611794",526,45180.80
"15672357",631,181605.85
"15711759",576,126469.09
"15615296",405,160810.85
"15699294",555,88146.86
"15788634",750,88333.74
"15660871",665,90174.83
"15618258",640,81298.09
"15722535",457,60013.17
"15711977",695,100940.91
"15690169",645,12599.94
"15790689",647,128590.73
"15665181",808,23180.37
"15633608",641,55796.83
"15805261",700,152097.02
"15740356",660,162443.05
"15808223",615,55551.26
"15769980",705,109496.69
"15675450",718,72105.63
"15776494",754,41815.22
"15592412",713,74005.04
"15777452",587,70224.34
"15692258",569,145528.22
"15791045",568,124486.28
"15807889",634,10078.02
"15602043",770,164967.21
"15807335",676,91149.48
"15629985",723,103379.31
"15679453",614,128049.34
"15637315",601,54342.83
"15691513",592,13614.01
"15622289",605,35521.63
"15715184",752,40496.72
"15702801",677,91903.90
"15719931",850,178667.70
"15806081",608,32202.61
"15796336",786,117034.32
"15647306",777,163746.09
"15742369",667,20346.69
"15655859",848,84710.65
"15675650",486,120531.31
"15574119",598,152273.57
"15754168",506,144345.58
"15763029",612,96961.00
"15765048",545,170307.43
"15786215",793,29880.99
"15707559",682,195104.91
"15582129",517,187756.24
"15687540",684,67599.69
"15787196",692,105983.09
"15670898",740,25980.42
"15775433",666,112222.64
"15700693",693,59864.96
"15677955",757,42581.09
"15570086",684,4777.23
"15794875",691,178038.17
"15673591",842,128521.16
"15631756",482,109029.72
"15757617",735,2267.88
"15612729",681,55054.48
"15637857",616,76456.17
"15681007",850,75478.95
"15593622",635,179144.54
"15629273",638,193471.74
"15765846",820,103570.80
"15596013",694,102628.56
"15722473",713,55772.04
"15774936",543,192070.16
"15685640",649,144808.37
"15566563",777,5008.23
"15768746",561,173680.39
"15689952",724,115753.94
"15725906",665,38928.48
"15634501",441,174381.23
"15571940",579,49829.80
"15741643",777,76169.68
"15806822",739,133465.57
"15701166",660,38761.61
"15718531",554,176779.46
"15628308",850,13159.90
"15585287",842,48217.97
"15781619",785,134964.85
"15805162",550,184221.11
"15588535",750,19264.33
"15775307",490,92797.23
"15777616",605,33114.24
"15692291",563,154347.95
"15680843",675,184842.21
"15606232",621,155743.48
"15641585",850,88815.25
"15684358",711,193747.57
"15806389",549,116548.02
"15641860",764,166324.79
"15814237",627,40199.01
"15808780",850,51919.04
"15767064",614,73329.08
"15751177",685,145387.05
"15613427",683,140763.18
"15647259",643,67979.35
"15748660",561,133051.64
"15726695",601,86791.90
"15757473",766,47579.25
"15809509",699,151623.71
"15715512",850,164039.51
"15614168",792,16528.40
"15679818",636,66753.10
"15609928",850,19244.58
"15731246",628,103832.58
"15685243",736,502.70
"15638730",711,1408.68
"15697034",583,5985.36
"15699225",757,37460.05
"15677387",749,30396.43
"15759184",705,2498.67
"15595991",585,55346.14
"15681332",437,148330.97
"15756299",741,59237.72
"15750547",738,48644.94
"15566380",586,140759.03
"15675963",627,107712.42
"15674671",551,181718.73
"15621466",606,37054.65
"15607176",674,173940.59
"15570299",584,99298.80
"15613197",590,62933.03
"15798885",585,55287.84
"15714883",508,48197.06
"15604497",458,178642.73
"15773949",692,8282.22
"15774164",502,33300.56
"15774127",518,76515.79
"15619016",660,33680.56
"15795759",698,168886.39
"15798844",678,191746.23
"15717962",773,93091.02
"15691504",619,23904.52
"15693893",684,15807.07
"15672499",635,83773.02
"15750410",680,90162.35
"15568904",608,36639.25
"15649033",603,139469.11
"15780989",579,198402.37
"15771059",756,194584.48
"15687852",611,159629.64
"15695280",532,34231.48
"15592751",684,69643.31
"15598338",647,90270.16
"15735784",583,47848.56
"15629128",774,162865.52
"15642870",677,168650.40
"15637977",542,54372.37
"15600792",613,133897.32
"15576131",666,147878.05
"15686588",777,118313.38
"15761018",581,181224.24
"15616029",705,7921.57
"15761149",673,5708.19
"15802758",594,56756.52
"15647838",648,4121.04
"15735968",605,97213.09
"15581286",734,12799.23
"15625445",572,50400.32
"15600173",595,41447.86
"15635143",749,185543.35
"15664849",573,189988.65
"15762455",624,170819.01
"15797165",703,85547.33
"15788189",665,137037.97
"15780492",648,19283.14
"15678497",850,169425.30
"15588560",569,132038.65
"15606003",566,3626.47
"15611756",537,50881.51
"15789563",706,149170.25
"15702416",734,182505.68
"15766288",586,194072.56
"15667633",612,9209.21
"15622774",648,167931.81
"15755416",557,123096.56
"15769915",643,3965.69
"15643908",433,87711.61
"15627395",643,49667.28
"15679663",488,136675.22
"15651581",758,35865.44
"15596379",743,26136.13
"15746674",730,33373.26
"15801256",746,10096.25
"15663808",666,188782.30
"15598521",580,79775.19
"15621457",850,152740.16
"15764726",563,5791.85
"15646374",766,13182.43
"15716501",659,187551.24
"15589948",607,110560.14
"15811343",644,63795.62
"15659677",746,62086.62
"15594436",588,12483.56
"15748995",691,10963.04
"15677062",666,8247.00
"15697201",640,156260.08
"15666453",611,26927.69
"15693771",651,84782.42
"15569867",529,19842.11
"15711602",676,95393.43
"15717736",639,133995.59
"15750441",782,108003.38
"15732791",641,99154.86
"15775104",697,49503.50
"15757607",623,196533.72
"15793070",494,188426.13
"15760456",731,171340.68
"15665385",657,79071.89
"15612418",744,20940.76
"15727138",774,34774.26
"15732061",850,6865.41
"15776051",551,51143.43
"15616530",638,47031.40
"15632344",792,47160.01
"15744979",666,158666.99
"15745433",716,65464.66
"15683657",594,78255.86
"15718572",600,103548.25
"15665783",565,89609.26
"15652782",678,193476.04
"15707025",648,5199.02
"15647807",642,52827.51
"15718281",706,86507.88
"15660571",668,100423.88
"15727857",635,175611.50
"15639252",603,19282.85
"15628144",635,27448.33
"15683560",642,183963.34
"15653275",785,45113.92
"15622182",628,110776.01
"15613962",499,183042.20
"15618437",567,161571.79
"15783338",449,166692.03
"15764491",701,71173.64
"15712960",613,5353.12
"15688157",683,86019.48
"15579287",581,86383.82
"15570931",620,31641.52
"15615177",561,70548.96
"15809906",558,24411.02
"15652169",642,122254.86
"15649450",805,186035.72
"15777179",687,73133.82
"15803538",695,187734.49
"15610936",562,111590.35
"15590094",613,15859.95
"15572706",589,61324.87
"15634564",593,176868.89
"15684296",714,98896.06
"15702293",588,108739.15
"15642099",679,12266.06
"15773273",730,163317.50
"15613337",833,182247.77
"15800482",586,168261.40
"15732644",567,158590.66
"15713426",637,102566.46
"15640789",711,141827.83
"15598892",828,161671.15
"15606436",500,192013.23
"15751227",807,127875.10
"15812365",850,60811.56
"15616088",782,131177.22
"15803886",629,130862.11
"15587311",582,72970.93
"15617401",468,28123.99
"15775886",670,140754.19
"15807305",805,166650.32
"15761717",720,45507.24
"15628008",781,112202.64
"15583755",592,37140.20
"15661409",542,178256.58
"15774250",532,100982.93
"15681476",520,109626.13
"15654870",759,99251.24
"15790448",473,143345.69
"15785326",639,59653.03
"15592854",705,196864.61
"15617486",530,109960.40
"15806796",516,127256.70
"15644699",850,1099.95
"15622305",746,146192.40
"15608209",622,48553.77
"15626898",743,144407.10
"15644297",732,195760.53
"15731569",850,44827.47
"15582149",850,88743.99
"15802483",686,88837.11
"15686999",556,62112.70
"15772479",673,163563.07
"15778884",809,174800.31
"15623630",634,42429.88
"15774316",630,82647.65
"15695097",564,134175.15
"15645404",625,92243.94
"15750574",677,6175.53
"15636812",583,29213.63
"15712068",592,67214.02
"15652030",637,169037.84
"15577398",850,188809.23
"15756848",633,79408.17
"15806929",751,89222.66
"15656005",592,86079.67
"15722632",716,12944.17
"15794356",641,166516.84
"15659656",849,126419.80
"15588341",647,89103.05
"15709142",608,132973.17
"15627042",555,93122.41
"15627517",497,167522.19
"15803032",599,157239.60
"15665129",545,107429.71
"15628272",774,75304.09
"15678206",464,182944.47
"15678427",696,5983.70
"15678067",667,163655.01
"15793331",812,89385.92
"15699532",516,168773.54
"15605827",645,96864.36
"15643635",664,134455.84
"15787710",427,28368.37
"15614137",685,103898.59
"15754494",585,63239.65
"15713440",519,170138.68
"15803479",708,3837.08
"15709639",717,92977.75
"15601719",465,191368.37
"15772482",829,104889.20
"15591489",826,60285.30
"15629002",747,180693.61
"15798053",707,126475.79
"15753895",590,133535.99
"15595426",603,87412.24
"15645815",615,164886.64
"15632848",634,116238.39
"15703068",716,138051.19
"15791513",647,101617.64
"15587210",591,1985.41
"15793803",574,165626.60
"15787756",467,177784.68
"15723437",701,65765.22
"15702715",747,50759.80
"15809872",650,163216.48
"15644295",731,74850.93
"15778694",638,23491.09
"15759555",569,134272.57
"15631406",459,155721.15
"15616676",632,147230.77
"15771154",683,133210.44
"15669491",850,18986.12
"15697691",512,100507.81
"15665180",616,59346.40
"15752588",664,95372.64
"15743051",694,31805.49
"15571873",655,51959.82
"15679743",607,130824.57
"15769412",684,157694.76
"15775124",763,933.38
"15732113",671,2560.11
"15578141",592,12905.89
"15595874",666,176692.87
"15755642",667,102908.63
"15576526",850,41291.05
"15792489",622,119127.06
"15733705",577,126434.61
"15807221",555,103901.35
"15573045",547,85153.00
"15756824",613,12493.61
"15773520",672,167336.78
"15627439",624,186180.42
"15701439",698,88566.90
"15785352",606,172526.90
"15616525",720,137985.69
"15717489",835,19793.73
"15795737",771,107874.39
"15693877",811,171995.34
"15576111",734,61829.89
"15595713",548,31728.35
"15808868",652,155221.05
"15708193",707,130866.95
"15697801",605,62199.78
"15770121",623,24255.21
"15800524",686,64679.07
"15686236",525,88120.78
"15659807",657,66463.62
"15736078",730,15142.10
"15620836",816,102908.91
"15698184",484,48170.57
"15717643",728,11597.69
"15776596",730,172450.04
"15814757",477,184061.17
"15812607",663,21038.58
"15663888",549,109538.35
"15748882",714,129192.55
"15690829",430,146516.86
"15695819",504,181430.91
"15696834",530,121451.21
"15797710",619,131712.51
"15700654",617,53294.17
"15583764",791,96546.55
"15688849",609,184524.65
"15661473",780,195259.31
"15601030",777,172618.52
"15789557",817,59259.44
"15745250",850,25899.21
"15590349",732,3749.00
"15741693",693,101918.96
"15618446",576,57802.62
"15766552",643,142454.77
"15668775",757,143829.54
"15757895",569,44114.88
"15774551",772,186948.35
"15684011",576,173629.78
"15736146",608,49133.45
"15656286",794,178122.71
"15774847",593,20893.61
"15619340",597,41303.29
"15815656",541,199808.10
"15623357",692,180490.53
"15601324",697,87400.53
"15715510",768,73686.75
"15663770",802,172497.73
"15779267",584,89286.29
"15597957",614,180082.70
"15584620",850,22102.25
"15750772",671,76068.95
"15706557",626,32159.46
"15594391",770,159557.28
"15661656",633,107673.35
"15631217",663,33607.72
"15588955",581,141035.65
"15758252",561,115719.08
"15740223",479,86128.21
"15805413",769,147668.64
"15635116",659,177480.45
"15764892",590,190937.09
"15795936",560,84531.79
"15655232",437,161133.40
"15640133",661,185555.63
"15751524",677,33075.24
"15670552",560,39806.75
"15623966",578,26389.92
"15752193",421,12162.76
"15607269",492,167237.94
"15700752",545,52067.37
"15777901",640,184006.36
"15639117",624,582.59
"15720203",577,143274.41
"15586236",704,54474.48
"15676645",523,121428.20
"15715988",793,79704.12
"15603749",564,41055.71
"15608956",711,41590.40
"15733872",791,54019.93
"15666982",629,76053.07
"15602647",729,184977.20
"15623063",651,127678.95
"15682928",695,1243.97
"15729246",847,76326.67
"15588928",704,145338.61
"15803352",613,57751.21
"15607485",692,138880.24
"15656249",720,136120.29
"15761783",577,167621.18
"15716605",710,173276.62
"15757425",716,99661.46
"15603096",410,66333.56
"15588580",584,70240.79
"15770539",792,113553.42
"15572022",605,690.84
"15571843",486,98802.76
"15752502",615,130661.95
"15609058",676,116378.82
"15775108",571,186052.15
"15708904",850,100101.06
"15600086",717,169952.82
"15814675",642,61792.76
"15572777",780,37973.13
"15585106",492,188974.81
"15738936",760,86334.64
"15750970",500,152845.99
"15725772",654,146652.11
"15692106",606,45482.04
"15791533",367,168816.73
"15715715",799,59297.34
"15785576",434,125848.88
"15798834",719,76264.27
"15744127",641,3939.87
"15637427",461,15306.29
"15576990",790,58214.79
"15615352",588,35877.03
"15647333",621,21254.06
"15572050",768,24533.89
"15581370",681,23531.50
"15813503",606,89099.18
"15769783",542,807.06
"15793135",713,121592.50
"15599182",597,4700.66
"15689517",635,161909.95
"15641366",599,90389.61
"15588859",496,2919.21
"15732293",759,99086.74
"15568032",757,163170.32
"15623525",564,72757.33
"15606601",561,73286.80
"15800811",702,146056.29
"15610711",678,167673.37
"15809654",707,146011.55
"15576077",610,103381.47
"15643378",744,83022.92
"15566790",598,46041.08
"15774402",562,182843.24
"15694641",621,171364.18
"15605916",659,183399.12
"15812356",722,152883.95
"15644179",606,50560.45
"15771674",603,54702.66
"15623314",506,78365.75
"15613292",715,68666.63
"15813871",690,151375.73
"15759480",644,19959.67
"15587712",589,26955.72
"15671165",592,76267.59
"15620746",632,100998.50
"15706537",577,191070.01
"15589312",588,176858.50
"15741180",617,45325.26
"15733888",668,190958.48
"15798532",810,78896.59
"15577359",767,121964.46
"15614936",718,11144.40
"15747647",589,144181.48
"15588566",778,32757.55
"15570141",724,80320.30
"15800793",477,185830.72
"15572415",580,160095.31
"15635125",566,52198.84
"15636551",711,31811.44
"15600912",706,104181.78
"15768476",703,67667.19
"15650266",679,193974.47
"15621004",603,198055.94
"15748352",598,43249.67
"15788920",836,55218.02
"15743236",687,131305.37
"15637717",704,43117.10
"15635500",605,186655.11
"15634792",516,33266.29
"15607560",572,555.28
"15727177",557,150944.31
"15774358",443,72846.58
"15791304",604,35279.74
"15603328",483,2101.89
"15804937",702,94949.84
"15804142",670,99061.75
"15608845",804,74692.06
"15702434",850,116692.80
"15632609",554,32824.15
"15603550",588,139607.61
"15755239",758,115525.13
"15670528",787,20955.03
"15732704",582,52341.15
"15589019",633,159813.18
"15677796",766,169935.46
"15760177",564,146033.52
"15636595",602,153122.73
"15737275",649,60335.24
"15672905",679,163757.29
"15753955",639,156648.81
"15708504",790,176471.78
"15592451",565,5388.30
"15790455",478,93332.64
"15572174",825,71192.82
"15656330",528,170309.19
"15569626",577,109794.31
"15608726",663,166310.82
"15637366",505,126728.27
"15778049",633,30338.94
"15727421",586,37935.83
"15688865",850,25329.48
"15751032",629,49676.33
"15734737",744,169498.61
"15746515",750,26500.29
"15664311",637,166458.41
"15708139",575,181294.39
"15768574",671,21768.21
"15738018",571,72849.29
"15699753",590,24499.97
"15703199",619,98994.92
"15627830",640,141446.01
"15570855",670,77864.41
"15772503",737,115115.32
"15584453",555,168605.96
"15710111",742,38550.40
"15618562",618,160618.61
"15706764",560,3701.63
"15798737",654,88659.44
"15712608",787,44273.91
"15636736",611,156495.39
"15703544",559,182988.94
"15815645",481,175082.20
"15705739",753,148811.14
"15709643",675,85901.09
"15669805",748,199255.32
"15737489",610,107973.44
"15775131",580,128028.60
"15765283",624,104610.86
"15628715",709,69676.55
"15813283",605,35982.42
"15745716",706,117939.17
"15598485",567,95140.62
"15696552",747,167682.57
"15754569",664,56562.57
"15701741",711,90305.97
"15572631",609,109895.16
"15636069",632,1843.24
"15682467",725,102747.02
"15790744",850,97465.89
"15625023",682,105352.55
"15731267",797,85801.77
"15742879",668,69370.05
"15757015",783,176945.96
"15770711",766,21597.20
"15569430",704,152039.67
"15617304",722,111893.09
"15704466",692,195074.62
"15664681",584,15959.01
"15605534",644,72628.84
"15792473",598,64157.24
"15802625",733,23860.50
"15766017",615,85687.09
"15762172",850,179451.42
"15728333",521,93180.09
"15792868",675,157097.09
"15605698",746,80344.96
"15777060",770,26080.54
"15626243",618,31406.93
"15719898",556,32044.64
"15599976",749,132734.87
"15752809",702,61602.42
"15589698",555,41304.44
"15609977",587,57962.41
"15750121",639,42862.82
"15734177",643,152992.04
"15781347",600,91193.65
"15592025",651,130132.41
"15670163",666,88751.45
"15765402",520,104118.93
"15624343",650,42028.16
"15602354",564,75632.78
"15579183",586,53710.23
"15584899",617,13066.30
"15723658",712,152417.97
"15803965",654,3299.01
"15682489",605,198091.81
"15813645",491,103934.12
"15766787",707,70403.65
"15687171",638,102179.86
"15690744",683,30375.18
"15707974",815,184796.84
"15673084",645,166264.89
"15814772",645,88391.97
"15743709",683,115186.97
"15610343",705,13935.53
"15737414",647,83910.40
"15788480",786,34712.34
"15568519",534,13871.34
"15792453",602,139494.75
"15658100",695,140724.64
"15695197",553,20682.46
"15749807",516,124202.26
"15773876",655,159638.77
"15591698",849,171056.65
"15712813",520,25333.03
"15763898",568,29372.62
"15793324",695,38533.79
"15757759",807,156122.13
"15796230",642,57904.22
"15611729",703,31257.10
"15709531",556,193214.05
"15650751",585,137757.69
"15641413",587,13308.20
"15753840",524,132861.90
"15669994",556,125083.29
"15695301",504,12405.20
"15792004",731,37697.29
"15603035",651,105599.65
"15717286",675,142783.98
"15577107",657,168412.07
"15754747",686,184036.47
"15705676",690,48478.47
"15751912",567,3896.08
"15677336",557,132370.75
"15684395",446,128260.86
"15659949",850,106534.15
"15812422",637,102515.42
"15806941",499,83643.87
"15637690",622,138906.85
"15632882",684,29995.83
"15807107",612,164081.42
"15661034",813,187976.88
"15811958",850,158171.36
"15785167",795,155711.64
"15646720",628,85890.75
"15658614",565,83844.79
"15704657",601,41777.90
"15567147",802,81908.09
"15701319",614,139377.24
"15745266",434,73562.05
"15650437",522,165786.10
"15764314",550,174921.91
"15612594",599,120790.02
"15593501",493,56092.51
"15804150",755,158816.03
"15649297",605,125660.99
"15641110",708,128400.62
"15660608",699,107181.22
"15806570",763,77203.72
"15715345",743,129740.11
"15755521",660,187604.97
"15579074",619,184754.26
"15641158",739,63981.37
"15752507",769,192831.67
"15597983",692,70849.47
"15586069",560,27914.95
"15655082",607,173568.30
"15720155",630,9324.31
"15582116",767,26628.88
"15749365",543,145601.80
"15632069",776,144496.07
"15663134",535,11779.98
"15766683",549,83983.39
"15707219",844,123318.37
"15709232",586,65481.86
"15801351",583,47728.00
"15578747",701,59195.05
"15675626",726,98060.51
"15583736",829,90106.94
"15590011",749,13549.34
"15609913",743,113436.08
"15719479",619,42442.21
"15575147",699,68297.61
"15597309",749,80134.65
"15648367",600,96051.10
"15758031",760,80682.35
"15751771",528,111149.98
"15689288",630,182612.38
"15731026",683,109201.43
"15775809",677,151146.67
"15743076",669,93901.61
"15658258",693,36342.79
"15756321",612,98302.57
"15706799",719,84972.90
"15775703",702,108747.12
"15642636",755,21862.19
"15704651",514,121551.93
"15806771",753,177065.24
"15566735",548,140460.01
"15681671",850,35337.31
"15775949",612,193502.93
"15586752",628,32174.03
"15582519",479,5811.90
"15658233",724,149593.61
"15755330",512,37439.90
"15605072",638,142763.51
"15617538",834,45038.74
"15591428",781,172097.40
"15692142",707,180344.69
"15692931",670,37392.56
"15781127",663,36864.05
"15677136",624,132418.59
"15677828",598,60894.26
"15567897",619,143913.33
"15793641",792,172240.27
"15678333",683,86619.77
"15630511",691,164074.89
"15792627",765,69039.43
"15717191",508,132468.76
"15625716",637,65316.50
"15710053",667,57164.19
"15580043",575,34397.08
"15601410",744,177431.59
"15684669",567,142009.46
"15619083",502,80618.47
"15692207",609,124218.27
"15730705",715,85286.30
"15749688",541,40889.14
"15728542",850,107236.87
"15760063",595,168085.97
"15658982",650,146663.43
"15758769",625,4791.80
"15778481",817,120819.58
"15661162",526,114539.67
"15568164",850,154000.99
"15601569",598,137980.58
"15772383",613,83343.73
"15667456",709,82195.15
"15672983",678,149550.95
"15799534",720,197688.50
"15582847",662,72929.96
"15612478",525,171045.35
"15709621",662,27731.05
"15802009",770,126131.90
"15698816",721,103931.49
"15574830",633,147635.33
"15603082",701,61961.57
"15685947",556,125435.47
"15643048",639,42240.54
"15807568",632,57942.88
"15597591",456,153419.62
"15747558",729,189727.12
"15756655",632,165385.55
"15589949",433,19687.99
"15601012",802,39473.63
"15724269",670,144723.38
"15567506",738,194895.57
"15791877",706,77271.91
"15794360",592,105096.82
"15686538",522,176780.39
"15585985",746,153786.46
"15699257",651,43612.06
"15804104",494,79479.74
"15727619",753,92320.37
"15740237",671,193201.86
"15801436",696,126353.13
"15705735",577,135008.92
"15649359",587,17135.60
"15624892",712,60651.77
"15784918",498,188343.05
"15584785",660,23291.83
"15797197",678,64443.75
"15574858",530,287.99
"15794101",559,137961.41
"15743245",624,72169.95
"15791535",592,39608.58
"15605215",767,175458.21
"15771749",653,89524.83
"15616833",678,13221.25
"15750728",586,102889.34
"15769353",550,166468.21
"15770091",643,27149.27
"15716420",612,59601.15
"15740602",674,22026.18
"15796071",657,153059.62
"15811389",724,167313.07
"15783875",500,12833.96
"15671800",688,197582.79
"15677288",599,4033.39
"15633525",631,125877.22
"15634606",634,176913.42
"15579207",545,105476.65
"15619892",644,59172.42
"15567778",690,108731.02
"15711750",711,175310.38
"15751084",712,38170.04
"15768945",627,105887.04
"15586931",694,95625.03
"15636353",534,9541.15
"15623858",603,148516.79
"15703354",808,113907.80
"15663987",723,164647.72
"15780805",585,98621.04
"15768566",706,37479.97
"15643229",671,15846.42
"15754940",597,5104.08
"15676576",646,61937.60
"15800068",801,170008.74
"15648030",731,165000.68
"15668594",620,76197.05
"15728709",484,118045.98
"15724181",647,157360.90
"15647546",688,196226.38
"15702601",680,44384.57
"15567725",689,72993.65
"15674179",513,124571.09
"15686957",553,43640.16
"15607690",689,31121.42
"15806546",517,22372.78
"15632850",731,170338.35
"15709016",687,158845.49
"15638068",507,67926.18
"15749345",468,194783.12
"15791321",682,176036.01
"15699095",603,198826.03
"15638329",522,168683.57
"15575445",629,6936.27
"15752622",729,179230.23
"15774507",574,103421.91
"15570857",677,147578.26
"15599386",627,130504.49
"15744913",788,16149.13
"15647292",697,118862.08
"15728838",578,143397.14
"15584704",519,137959.00
"15749068",632,93702.96
"15622985",679,172939.30
"15587676",699,108162.13
"15779496",615,35896.09
"15733460",622,104852.60
"15711457",755,188850.89
"15795290",767,28615.80
"15611223",752,172001.44
"15794159",633,60116.57
"15780677",717,170528.63
"15690175",585,189683.70
"15722599",751,49734.94
"15569976",754,121529.59
"15707011",495,71071.47
"15702277",650,142995.32
"15801915",529,13054.25
"15580213",585,89402.54
"15637947",668,111241.37
"15715888",591,119638.85
"15732967",731,151581.79
"15737047",754,73881.68
"15694039",650,176902.83
"15649457",588,7034.94
"15742809",712,122547.58
"15637829",691,161559.12
"15633194",771,137510.41
"15611635",678,185366.56
"15638774",719,182224.14
"15722037",610,42581.04
"15672930",722,31921.95
"15668774",758,102460.84
"15780966",709,109681.29
"15659694",634,106345.05
"15624424",678,102472.90
"15708713",633,36249.76
"15755405",710,32996.89
"15647570",640,195123.94
"15684348",656,57014.43
"15702541",551,159483.76
"15646942",786,100929.59
"15748920",561,12513.07
"15694581",807,74900.90
"15643215",602,137111.89
"15649060",727,60212.51
"15774258",678,187343.40
"15731553",730,183284.53
"15617029",596,8125.39
"15780716",686,103220.56
"15577018",684,96885.19
"15809515",797,8877.06
"15789924",658,147530.06
"15725076",653,33389.42
"15672481",641,45309.24
"15574115",656,35230.61
"15661830",750,59816.41
"15665879",768,69080.46
"15673820",568,143450.61
"15747772",706,40774.01
"15666197",430,99377.27
"15773639",745,133617.43
"15581893",747,101495.00
"15672447",657,119333.95
"15777830",639,167682.37
"15713890",704,152884.85
"15577598",651,70400.86
"15786042",706,65413.41
"15753462",632,182728.80
"15759690",751,81442.60
"15801414",767,144251.38
"15656141",741,40207.06
"15608701",651,54530.51
"15582892",601,32683.88
"15632967",520,104703.96
"15587573",626,26907.43
"15654891",811,180591.32
"15611365",730,60905.51
"15749103",604,47777.15
"15810203",499,108222.68
"15813660",754,3554.63
"15605673",716,78616.92
"15669282",636,100566.81
"15792726",470,183259.35
"15593241",444,159131.21
"15683053",809,160976.85
"15632736",850,42933.26
"15731865",637,91291.20
"15760450",512,52471.36
"15787204",774,108804.28
"15650454",641,122449.18
"15573730",586,41682.30
"15705050",611,148887.69
"15791342",660,137784.25
"15684316",532,190573.91
"15700540",557,102076.03
"15770631",730,56307.51
"15790594",535,49775.58
"15604020",773,4395.45
"15637599",510,28461.29
"15736578",539,28184.70
"15666332",690,3149.10
"15727291",821,194273.12
"15785920",687,148537.07
"15658987",557,116378.31
"15687719",532,6761.84
"15799641",540,81995.92
"15758702",705,14392.68
"15689526",542,468.94
"15586848",706,122379.54
"15707637",765,13228.93
"15719426",529,154002.02
"15639265",714,112777.38
"15576124",582,128528.83
"15757829",609,170122.22
"15633227",518,2803.89
"15753092",791,181918.26
"15782939",747,115241.96
"15746338",565,129956.13
"15590676",735,45858.49
"15599329",697,131083.56
"15783097",813,46422.46
"15597885",772,57675.88
"15597467",606,169741.96
"15724764",667,26022.37
"15778418",637,125334.16
"15684769",542,21343.74
"15756167",762,139971.01
"15632439",698,47455.82
"15755138",850,55593.80
"15659092",621,191756.54
"15742116",671,76373.38
"15801994",775,169278.51
"15647572",504,136909.88
"15644551",751,54865.92
"15709135",691,156529.44
"15684469",841,113482.20
"15627637",709,63446.47
"15667093",673,13624.02
"15690589",541,148814.54
"15595350",661,65567.91
"15777586",784,6409.55
"15804064",742,126997.53
"15717770",850,171762.87
"15754443",443,129031.19
"15776939",778,182691.31
"15713517",529,12351.01
"15683522",678,135123.96
"15673995",516,181490.42
"15771054",469,186490.37
"15578788",786,41248.80
"15737408",703,116267.28
"15750837",579,9201.53
"15576022",565,80630.32
"15635502",443,159165.70
"15627298",589,86490.09
"15811415",691,197572.41
"15645059",711,105159.89
"15689671",775,40807.26
"15718667",621,143.34
"15803202",350,125823.79
"15593683",668,138465.70
"15703394",633,44008.91
"15570289",697,66893.28
"15567437",734,76503.06
"15711687",434,56784.11
"15656592",646,175657.55
"15634373",764,105155.66
"15769125",727,47468.56
"15711386",724,64729.51
"15714241",749,101108.85
"15642530",706,140938.95
"15713599",728,37662.49
"15744770",636,86414.41
"15780498",634,41820.65
"15624397",627,127734.16
"15615219",518,123872.00
"15570908",687,113050.92
"15762855",622,131389.39
"15661827",693,26589.56
"15746035",450,195463.35
"15691906",664,108876.75
"15793424",663,136054.45
"15577905",660,182262.66
